# formica run 1  seed 20260829  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.5	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
380.0	22.95	0.897	91	20	153	1.68	43	65	0	1	86	55.5	1.410	224.4	158.0	0.0	0	1.64	91	0	1	0	439	65	349	106	43
390.0	21.86	0.843	92	6	204	2.22	39	106	0	0	102	57.9	1.577	233.1	168.0	0.0	0	3.14	92	0	52	0	442	106	386	106	43
400.0	20.61	0.780	92	3	254	2.76	38	139	0	0	111	58.8	1.600	241.2	178.0	0.0	0	3.17	92	0	102	0	454	139	418	106	43
410.0	19.21	0.711	92	6	271	2.95	38	168	0	0	120	57.6	1.600	248.7	188.0	0.0	0	3.12	92	0	119	0	457	168	447	106	43
420.0	17.73	0.636	92	0	271	2.95	32	198	0	0	126	58.8	1.600	255.4	195.0	0.3	1	0.00	92	0	119	0	457	198	472	106	44
430.0	16.19	0.559	92	1	275	2.99	0	224	0	0	133	57.5	1.600	261.4	195.0	1.4	1	0.00	92	0	123	0	459	224	472	106	50
440.0	14.64	0.482	92	2	296	3.22	0	224	0	0	135	58.7	1.600	266.6	195.0	3.0	1	0.00	92	0	144	0	460	224	472	106	50
450.0	13.14	0.407	92	8	320	3.48	0	224	0	0	139	58.5	1.600	271.1	195.0	5.0	1	0.00	92	0	168	0	462	224	472	106	50
460.0	11.72	0.336	92	8	321	3.49	0	224	0	0	134	58.8	1.600	274.8	195.0	7.8	1	0.00	92	0	169	0	467	224	472	106	50
470.0	10.43	0.271	92	10	322	3.50	0	224	0	0	135	56.5	1.600	277.8	195.0	11.5	1	0.00	92	0	170	0	469	224	472	106	50
480.0	9.30	0.250	92	17	323	3.51	0	224	2	0	141	52.1	1.600	280.3	195.0	16.1	1	0.00	92	0	171	0	469	224	472	106	50
490.0	8.37	0.250	92	32	323	3.51	0	224	2	0	153	47.0	1.600	282.8	195.0	21.8	1	0.00	92	0	171	0	469	224	472	106	50
500.0	7.66	0.250	92	32	323	3.51	0	224	3	0	166	44.6	1.600	285.3	195.0	28.5	1	0.00	92	0	171	0	471	224	472	106	50
510.0	7.21	0.250	92	41	323	3.51	0	224	3	0	169	42.6	1.600	287.8	195.0	36.1	1	0.00	92	0	171	0	474	224	472	106	50
520.0	7.01	0.250	92	43	323	3.51	0	224	3	0	175	39.9	1.600	290.3	195.0	44.1	1	0.00	92	0	171	0	474	224	472	106	50
530.0	7.08	0.250	92	39	323	3.51	0	224	4	0	177	39.5	1.598	292.8	195.0	52.3	1	0.00	92	0	171	0	475	224	472	106	50
540.0	7.41	0.250	92	44	323	3.51	0	224	4	0	179	40.0	1.599	295.3	195.0	60.1	1	0.00	92	0	171	0	476	224	472	106	50
550.0	7.99	0.250	92	50	323	3.51	0	224	4	0	179	39.8	1.600	297.8	195.0	67.2	1	0.00	92	0	171	0	476	224	472	106	50
560.0	8.82	0.250	92	54	323	3.51	0	224	4	0	185	40.5	1.599	300.3	195.0	73.5	1	0.00	92	0	171	0	476	224	472	106	50
570.1	9.85	0.250	92	78	323	3.51	0	224	4	0	194	37.4	1.599	302.8	195.0	78.6	1	0.00	92	0	171	0	476	224	472	106	50
580.1	11.07	0.303	92	72	323	3.51	0	224	5	0	201	38.6	1.599	305.6	195.0	82.7	1	0.00	92	0	171	0	478	224	472	106	50
590.1	12.43	0.371	92	62	323	3.51	16	224	39	0	47	42.2	1.600	308.9	3.1	0.0	0	3.13	92	0	171	0	659	0	488	106	50
600.1	13.90	0.445	92	56	333	3.62	28	221	153	3	0	44.6	1.600	313.0	13.1	0.0	0	0.00	92	0	181	0	748	0	500	106	50
610.1	15.43	0.521	92	63	345	3.75	9	223	195	20	0	49.1	1.599	317.8	23.1	0.0	0	0.00	92	0	193	0	766	0	500	106	50
620.1	16.98	0.599	94	22	374	3.98	0	219	217	31	0	58.9	1.576	323.4	33.1	0.0	0	0.00	94	0	222	0	790	0	500	106	50
630.1	18.49	0.675	119	19	399	3.35	0	157	146	12	0	70.1	1.425	329.8	43.1	0.0	0	0.00	119	0	248	1	862	0	500	162	50
