# formica run 1  seed 20260828  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.3	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
0.0	24.18	0.959	0	0	152	152.00	0	0	0	0	0	0.0	0.000	0.0	150.0	0.0	0	0.00	0	0	0	0	0	0	0	0	0
10.0	23.42	0.921	0	0	152	152.00	19	3	0	0	0	0.0	0.000	9.4	150.0	0.0	0	0.00	0	0	0	0	0	0	22	0	0
20.0	22.43	0.872	0	0	152	152.00	1	20	0	0	0	0.0	0.000	18.4	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	26
30.0	21.26	0.813	0	0	152	152.00	0	0	0	15	0	0.0	0.000	26.8	150.0	0.0	0	0.00	0	0	0	0	0	0	47	0	32
40.0	19.93	0.746	15	2	152	10.13	0	0	0	0	0	4.3	0.392	34.6	153.7	0.0	0	0.00	15	0	0	0	0	0	47	0	32
50.0	18.48	0.674	15	5	152	10.13	39	0	0	0	3	7.5	1.125	41.7	163.7	0.0	0	1.97	15	0	0	0	0	0	86	0	32
60.0	16.97	0.598	15	7	152	10.13	30	27	0	0	3	7.6	1.600	48.1	173.7	0.0	0	3.85	15	0	0	0	0	27	104	0	32
70.0	15.42	0.521	15	8	152	10.13	40	44	0	0	3	6.6	1.600	53.7	183.7	0.0	0	1.22	15	0	0	0	0	44	131	0	32
80.0	13.89	0.444	15	12	152	10.13	32	67	0	0	3	7.3	1.598	58.5	193.7	0.0	0	1.97	15	0	0	0	0	67	146	0	32
90.0	12.42	0.371	15	9	152	10.13	18	77	0	0	3	7.2	1.600	62.6	195.0	2.1	1	0.00	15	0	0	0	0	77	149	0	39
100.0	11.06	0.303	15	13	152	10.13	8	82	0	0	3	8.1	1.600	65.9	195.0	5.3	1	0.00	15	0	0	0	0	82	149	0	44
110.0	9.84	0.250	15	7	152	10.13	5	83	0	0	3	6.1	1.600	68.7	195.0	9.4	1	0.00	15	0	0	0	0	83	149	0	46
120.0	8.81	0.250	15	14	152	10.13	0	87	0	0	3	5.4	1.591	71.2	195.0	14.6	1	0.00	15	0	0	0	0	87	149	0	47
130.0	7.99	0.250	15	10	152	10.13	0	87	0	0	3	4.4	1.589	73.7	195.0	20.8	1	0.00	15	0	0	0	0	87	149	0	47
140.0	7.40	0.250	15	8	152	10.13	0	87	0	0	3	4.6	1.597	76.2	195.0	28.0	1	0.00	15	0	0	0	0	87	149	0	47
150.0	7.07	0.250	15	12	152	10.13	0	87	0	0	3	3.0	1.580	78.7	195.0	35.8	1	0.00	15	0	0	0	0	87	149	0	47
160.0	7.01	0.250	15	9	152	10.13	0	87	0	0	3	2.6	1.562	81.2	195.0	44.0	1	0.00	15	0	0	0	0	87	149	0	47
170.0	7.21	0.250	15	11	152	10.13	0	87	0	0	6	3.2	1.550	83.7	195.0	52.0	1	0.00	15	0	0	0	0	87	149	0	47
180.0	7.67	0.250	15	9	152	10.13	0	87	0	0	6	2.8	1.538	86.2	195.0	59.6	1	0.00	15	0	0	0	0	87	149	0	47
190.0	8.37	0.250	15	12	152	10.13	0	87	0	0	9	2.7	1.515	88.7	195.0	66.3	1	0.00	15	0	0	0	0	87	149	0	47
200.0	9.30	0.250	15	12	152	10.13	0	87	0	0	9	2.3	1.486	91.2	195.0	72.0	1	0.00	15	0	0	0	0	87	149	0	47
210.0	10.43	0.272	15	13	152	10.13	0	87	0	0	12	2.0	1.460	93.7	195.0	76.6	1	0.00	15	0	0	0	0	87	149	0	47
220.0	11.73	0.336	15	13	152	10.13	0	87	0	0	12	2.6	1.432	96.7	195.0	80.2	1	0.00	15	0	0	0	0	87	149	0	47
230.0	13.15	0.407	15	11	152	10.13	3	87	75	0	0	1.9	1.420	100.5	8.0	0.0	0	0.00	15	0	0	0	12	0	152	0	47
240.0	14.65	0.483	15	14	152	10.13	3	87	87	0	0	2.4	1.403	104.9	18.0	0.0	0	0.00	15	0	0	0	12	0	152	0	47
250.0	16.20	0.560	15	12	152	10.13	0	90	89	0	0	1.9	1.359	110.1	28.0	0.0	0	0.00	15	0	0	0	12	0	152	0	47
260.0	17.73	0.637	15	13	152	10.13	0	85	85	0	0	6.5	1.476	116.1	38.0	0.0	0	0.00	15	0	0	0	12	0	152	5	47
270.0	19.22	0.711	15	6	152	10.13	0	40	39	0	0	8.3	1.600	122.8	48.0	0.0	0	0.00	15	0	0	0	30	0	152	50	47
280.0	20.61	0.781	15	4	152	10.13	0	12	10	1	0	9.4	1.600	130.3	58.0	0.0	0	0.00	15	0	0	0	57	0	152	77	47
290.0	21.87	0.843	16	5	152	9.50	5	5	3	2	4	8.6	1.518	138.4	68.0	0.0	0	13.53	16	0	0	0	86	0	157	82	47
300.0	22.95	0.898	18	9	152	8.44	43	5	0	3	6	10.2	1.434	147.2	78.0	0.0	0	1.70	18	0	0	0	108	0	199	83	47
310.0	23.83	0.941	20	5	152	7.60	24	44	14	5	4	12.1	1.432	156.4	88.0	0.0	0	0.00	20	0	0	0	163	0	223	83	47
320.0	24.47	0.974	25	7	152	6.08	0	39	19	29	0	14.5	1.311	165.9	98.0	0.0	0	0.00	25	0	0	0	248	0	223	83	47
330.0	24.87	0.993	52	24	152	2.92	1	12	9	25	0	27.6	0.916	175.8	108.0	0.0	0	0.00	52	0	0	0	326	0	224	87	47
340.0	25.00	1.000	75	12	152	2.03	42	4	0	11	37	42.5	0.979	185.8	118.0	0.0	0	2.45	75	0	0	0	405	0	266	87	47
350.0	24.87	0.993	85	11	152	1.79	39	44	0	5	19	48.4	1.213	195.7	128.0	0.0	0	3.93	85	0	0	0	472	0	307	87	47
360.0	24.47	0.974	89	8	152	1.71	34	47	0	40	12	51.9	1.432	205.6	138.0	0.0	0	6.29	89	0	0	0	634	0	344	87	47
370.0	23.82	0.941	122	7	222	1.82	33	45	0	46	6	70.6	1.269	215.2	148.0	0.0	0	6.41	122	0	70	0	791	0	380	87	47
380.0	22.95	0.897	162	28	493	3.04	34	77	0	6	39	96.9	1.229	224.4	158.0	0.0	0	5.48	162	0	341	0	794	77	413	87	47
390.0	21.86	0.843	168	18	667	3.97	40	104	0	0	70	104.1	1.492	233.1	168.0	0.0	0	2.63	168	0	515	0	802	104	446	87	47
400.0	20.61	0.780	168	21	759	4.52	39	142	0	0	92	101.9	1.600	241.2	178.0	0.0	0	2.95	168	0	607	0	807	142	483	87	47
410.0	19.21	0.711	168	11	766	4.56	38	178	0	0	107	104.2	1.600	248.7	188.0	0.0	0	3.60	168	0	614	0	851	178	518	87	47
420.0	17.73	0.636	168	20	777	4.63	27	208	0	0	116	108.0	1.600	255.4	195.0	0.3	1	0.00	168	0	625	0	855	208	539	87	49
430.0	16.19	0.559	168	7	777	4.63	0	233	0	0	136	104.8	1.600	261.4	195.0	1.4	1	0.00	168	0	625	0	856	233	539	87	51
440.0	14.64	0.482	168	22	777	4.63	0	233	0	0	157	110.6	1.600	266.6	195.0	3.0	1	0.00	168	0	625	0	856	233	539	87	51
450.0	13.14	0.407	168	24	777	4.63	0	233	0	0	173	103.7	1.600	271.1	195.0	5.0	1	0.00	168	0	625	0	858	233	539	87	51
460.0	11.72	0.336	168	40	777	4.63	0	233	0	0	183	96.1	1.600	274.8	195.0	7.8	1	0.00	168	0	625	0	860	233	539	87	51
470.0	10.43	0.271	168	83	777	4.63	0	233	0	0	187	93.6	1.600	277.8	195.0	11.5	1	0.00	168	0	625	0	863	233	539	87	51
480.0	9.30	0.250	168	83	777	4.63	0	233	0	0	187	87.6	1.600	280.3	195.0	16.1	1	0.00	168	0	625	0	863	233	539	87	51
490.0	8.37	0.250	168	89	777	4.63	0	233	0	0	183	80.2	1.600	282.8	195.0	21.8	1	0.00	168	0	625	0	870	233	539	87	51
500.0	7.66	0.250	168	76	777	4.63	0	233	0	0	184	71.9	1.600	285.3	195.0	28.5	1	0.00	168	0	625	0	879	233	539	87	51
510.0	7.21	0.250	168	81	777	4.63	0	233	0	0	181	65.6	1.600	287.8	195.0	36.1	1	0.00	168	0	625	0	882	233	539	87	51
520.0	7.01	0.250	168	73	777	4.63	0	233	0	0	184	61.8	1.599	290.3	195.0	44.1	1	0.00	168	0	625	0	887	233	539	87	51
530.0	7.08	0.250	168	85	777	4.63	0	233	0	0	194	61.0	1.599	292.8	195.0	52.3	1	0.00	168	0	625	0	889	233	539	87	51
540.0	7.41	0.250	168	95	777	4.63	0	233	1	0	203	52.4	1.598	295.3	195.0	60.1	1	0.00	168	0	625	0	889	233	539	87	51
550.0	7.99	0.250	168	114	777	4.63	0	233	1	0	206	49.2	1.598	297.8	195.0	67.2	1	0.00	168	0	625	0	892	233	539	87	51
560.0	8.82	0.250	168	126	777	4.63	0	233	3	0	210	40.9	1.593	300.3	195.0	73.5	1	0.00	168	0	625	0	894	233	539	87	51
570.1	9.85	0.250	168	127	777	4.63	0	233	3	0	209	34.6	1.585	302.8	195.0	78.6	1	0.00	168	0	625	0	896	233	539	87	51
580.1	11.07	0.303	168	123	777	4.63	0	233	4	0	211	29.7	1.577	305.6	195.0	82.7	1	0.00	168	0	625	0	897	233	539	87	51
590.1	12.43	0.371	168	128	777	4.63	14	226	33	7	33	28.8	1.563	308.9	3.1	0.0	0	3.44	168	0	625	0	1114	0	553	87	51
600.1	13.90	0.445	168	156	777	4.63	26	225	196	8	0	21.3	1.541	313.0	13.1	0.0	0	0.00	168	0	625	0	1167	0	565	87	51
610.1	15.43	0.521	169	137	777	4.60	12	233	218	13	0	28.4	1.503	317.8	23.1	0.0	0	0.00	169	0	625	0	1176	0	565	87	51
620.1	16.98	0.599	176	109	777	4.41	0	242	238	9	0	76.1	1.535	323.4	33.1	0.0	0	0.00	176	0	625	0	1194	0	565	87	51
630.1	18.49	0.675	183	41	747	4.08	0	184	173	10	0	114.7	1.571	329.8	43.1	0.0	0	0.00	183	0	638	43	1278	0	565	137	51
640.1	19.94	0.747	191	40	718	3.76	0	77	74	22	0	124.5	1.559	336.9	53.1	0.0	0	0.00	191	0	652	86	1386	0	565	224	51
650.1	21.27	0.813	209	60	716	3.43	0	31	23	10	0	132.9	1.511	344.7	63.1	0.0	0	0.00	209	0	669	105	1503	0	565	264	51
660.1	22.44	0.872	216	22	716	3.31	38	13	2	14	88	146.9	1.556	353.2	73.1	0.0	0	4.08	216	0	673	109	1693	0	603	271	51
670.1	23.42	0.921	227	24	752	3.31	32	39	1	14	83	141.8	1.551	362.1	83.1	0.0	0	6.64	227	0	710	110	1774	0	635	272	51
680.1	24.18	0.959	241	33	824	3.42	21	44	2	28	0	156.6	1.531	371.6	93.1	0.0	0	0.00	241	0	787	115	1989	0	657	272	51
690.1	24.70	0.985	256	46	906	3.54	1	40	9	37	0	173.7	1.503	381.3	103.1	0.0	0	0.00	256	0	872	118	2097	0	658	273	51
700.1	24.97	0.998	291	36	1130	3.88	46	1	0	40	28	186.2	1.434	391.2	113.1	0.0	0	0.33	293	2	1097	119	2241	0	704	273	51
710.1	24.97	0.998	326	55	1276	3.91	37	46	25	1	0	207.0	1.403	401.2	123.1	0.0	0	0.00	333	7	1243	119	2338	0	741	273	51
720.1	24.70	0.985	325	44	1392	4.28	0	56	41	27	0	214.0	1.522	411.1	133.1	0.0	0	0.00	334	9	1361	121	2443	0	741	273	51
730.1	24.17	0.959	346	75	1478	4.27	0	40	24	17	0	229.8	1.510	420.9	143.1	0.0	0	0.00	359	13	1450	124	2563	0	741	274	51
740.1	23.41	0.920	357	29	1544	4.32	42	33	0	9	93	229.2	1.521	430.3	153.1	0.0	0	1.92	374	17	1516	124	2743	33	783	274	51
750.1	22.42	0.871	357	40	1578	4.42	34	70	0	0	108	231.1	1.563	439.2	163.1	0.0	0	4.98	383	26	1551	125	2747	70	812	274	51
760.1	21.25	0.812	351	28	1578	4.50	36	95	0	0	119	222.9	1.597	447.7	173.1	0.0	0	4.18	383	32	1551	125	2762	95	839	274	51
770.1	19.92	0.746	347	25	1586	4.57	42	126	0	0	126	221.3	1.600	455.5	183.1	0.0	0	1.88	383	36	1559	125	2765	126	876	274	51
780.1	18.47	0.674	338	32	1587	4.70	39	165	0	0	149	220.0	1.600	462.6	193.1	0.0	0	3.50	383	45	1560	125	2772	165	912	274	51
790.1	16.95	0.598	336	26	1588	4.73	12	192	0	0	169	219.5	1.600	468.9	195.0	0.8	1	0.00	383	47	1561	125	2773	192	918	274	57
800.1	15.41	0.520	329	66	1588	4.83	0	199	0	0	182	205.3	1.600	474.5	195.0	2.1	1	0.00	383	54	1561	125	2779	199	918	274	62
